headcount,predominant_bearing,opposite_count,density_label,opposite_flow_label
7,210.5751218323398,3.0,12.0,1
22,95.84334053957168,0.0,20.0,0
42,11.283360789192018,0.0,46.0,0
0,43.00159822714288,0.0,3.0,0
44,224.02907246664944,0.0,44.0,0
23,336.3912780633049,0.0,27.0,0
34,74.35238542992231,0.0,35.0,0
23,264.60941367783556,7.0,41.0,1
16,311.922382769655,3.0,20.0,1
4,187.51758424110398,0.0,6.0,0
19,240.9356865037168,3.0,24.0,1
20,293.4055140034133,0.0,18.0,0
39,93.84305678661369,0.0,40.0,0
30,106.88244273649548,7.0,44.0,1
45,0.22590598624422142,10.0,69.0,1
35,346.7138871232089,0.0,33.0,0
10,330.3161620546841,4.0,18.0,1
14,275.24457495339493,4.0,24.0,1
18,28.467367551593323,0.0,19.0,0
6,161.10104029182293,0.0,7.0,0
27,36.68103142975901,9.0,49.0,1
42,5.7312962146074975,0.0,41.0,0
4,221.82586747653502,0.0,7.0,0
4,345.8985901488678,0.0,5.0,0
29,325.03248843557407,0.0,27.0,0
31,250.83173337674558,0.0,29.0,0
7,34.790610299353716,0.0,5.0,0
9,98.69905356202804,0.0,11.0,0
37,115.22042167870475,0.0,38.0,0
46,274.73402078840206,0.0,47.0,0
31,288.80970452464106,0.0,29.0,0
47,138.63820427637134,0.0,51.0,0
27,150.43823878233948,0.0,26.0,0
16,16.02325413942168,0.0,20.0,0
30,104.08921863075395,0.0,29.0,0
7,162.46266378395038,2.0,12.0,0
39,42.11389669869273,0.0,43.0,0
24,163.1762858718077,8.0,41.0,1
8,307.14329241280814,3.0,14.0,1
1,209.2755671010192,0.0,2.0,0
14,28.414747813828434,0.0,18.0,0
49,69.00167477889876,0.0,47.0,0
2,170.83596605708024,0.0,5.0,0
48,130.13537393585236,0.0,50.0,0
35,129.14172703659554,0.0,36.0,0
3,190.53628133169246,0.0,4.0,0
13,210.38253177220466,0.0,11.0,0
40,286.8701652994288,0.0,40.0,0
40,122.74796284649447,0.0,43.0,0
24,289.96786189461125,0.0,25.0,0
49,121.90004248054771,10.0,68.0,1
9,19.95587601884418,0.0,8.0,0
20,199.50755436172483,0.0,19.0,0
35,211.64483696213324,0.0,37.0,0
11,336.43448842386965,0.0,13.0,0
26,261.3820773824908,0.0,29.0,0
39,330.3981548979982,0.0,40.0,0
1,327.0049956874835,0.0,2.0,0
12,217.64667969296718,0.0,13.0,0
31,189.99434352112112,0.0,33.0,0
30,200.67874817889597,0.0,33.0,0
15,352.1990907638092,0.0,16.0,0
31,278.3403690289052,0.0,29.0,0
31,38.2557257252625,0.0,31.0,0
33,280.234226441304,0.0,37.0,0
10,61.39369760336132,0.0,9.0,0
9,161.04619764202525,0.0,8.0,0
14,75.76548198355233,0.0,12.0,0
16,248.24990359196272,2.0,21.0,0
39,315.83150502949286,0.0,42.0,0
17,104.53027873200514,0.0,20.0,0
8,29.523866834947547,0.0,10.0,0
24,107.45751530698678,0.0,25.0,0
39,242.05026885559,0.0,42.0,0
13,118.35364591960197,0.0,14.0,0
24,100.12038031936923,3.0,29.0,1
49,66.39666861033538,0.0,53.0,0
21,179.10591367479608,0.0,25.0,0
29,99.34157813658753,0.0,33.0,0
19,263.16372569021394,0.0,18.0,0
20,27.584064717192977,0.0,22.0,0
43,239.05189192007433,2.0,51.0,0
31,85.52160524439715,0.0,30.0,0
45,176.14053397857714,0.0,46.0,0
48,102.99237193125381,0.0,52.0,0
20,260.1967233638864,0.0,18.0,0
34,340.3105344905892,0.0,36.0,0
31,330.1476406091328,0.0,29.0,0
29,210.0334374518728,0.0,30.0,0
38,166.53970917251223,0.0,40.0,0
48,294.5881833981775,14.0,74.0,1
11,245.99749054598277,3.0,19.0,1
40,66.08308111809583,14.0,69.0,1
46,295.5309169006801,0.0,49.0,0
17,154.39838018209568,0.0,21.0,0
20,68.03483758962304,0.0,22.0,0
12,101.44704614273728,3.0,22.0,1
20,96.30973088940324,0.0,24.0,0
7,186.91451085724563,0.0,10.0,0
45,84.37323264403518,0.0,46.0,0
39,44.483935464567416,0.0,41.0,0
45,44.528706220953865,0.0,47.0,0
6,209.9794309700748,0.0,9.0,0
22,264.51334398577626,0.0,21.0,0
43,115.75188318180268,0.0,46.0,0
31,12.474255533046147,0.0,34.0,0
10,45.800959297323864,0.0,13.0,0
21,329.2900417213406,9.0,40.0,1
21,177.6757174522031,0.0,21.0,0
42,163.28621146146293,0.0,45.0,0
24,13.69770419163273,0.0,26.0,0
21,262.30932803408365,0.0,19.0,0
27,190.1045091355484,0.0,26.0,0
28,72.74913699114748,0.0,31.0,0
12,39.62655366518059,0.0,15.0,0
17,138.01963090751946,0.0,16.0,0
1,301.3783071102092,0.0,4.0,0
28,311.50604131236884,0.0,30.0,0
20,217.0246969424291,1.0,22.0,0
14,261.91311380285134,6.0,29.0,1
26,41.45608346503333,6.0,37.0,1
49,211.72538356842773,11.0,74.0,1
30,240.10765325538543,0.0,31.0,0
14,72.2566234489652,0.0,16.0,0
22,316.85570384769323,0.0,24.0,0
23,70.19882550756711,0.0,23.0,0
43,112.85184954472216,0.0,44.0,0
12,223.4004649284451,2.0,17.0,0
21,229.80602344706307,0.0,21.0,0
42,251.7785067554522,0.0,46.0,0
36,40.32421670455405,0.0,40.0,0
32,305.80719477427994,0.0,30.0,0
2,191.82496762197354,0.0,6.0,0
18,169.6758458778246,0.0,21.0,0
22,353.19514482486346,0.0,23.0,0
28,266.5361868987671,0.0,26.0,0
29,42.482169582974954,0.0,27.0,0
38,272.35410020144667,0.0,40.0,0
43,34.289616230233015,0.0,46.0,0
46,9.889402504674546,16.0,80.0,1
24,145.30532229716297,0.0,23.0,0
36,357.68814221491874,0.0,40.0,0
46,62.95821703015055,0.0,48.0,0
7,242.1519636696444,3.0,14.0,1
41,62.42258383420297,0.0,42.0,0
15,260.923310985019,0.0,18.0,0
7,181.9273205656174,0.0,5.0,0
0,244.78981563217548,0.0,1.0,0
43,73.03434332912445,4.0,55.0,1
4,268.4261997073807,0.0,6.0,0
2,358.4228614641744,0.0,6.0,0
0,239.63418022534552,0.0,2.0,0
3,177.65279930623598,0.0,6.0,0
39,332.34263590293534,0.0,43.0,0
34,5.706663203475468,0.0,36.0,0
31,262.7724669428956,10.0,55.0,1
41,319.94874605297264,0.0,41.0,0
33,22.202850103544684,0.0,36.0,0
42,162.02310134967294,0.0,45.0,0
24,73.6990034219996,0.0,25.0,0
9,203.94653961161882,0.0,12.0,0
20,233.83546509731778,0.0,19.0,0
45,108.94434585435181,12.0,70.0,1
38,165.5934010841163,0.0,39.0,0
26,100.56221469956142,4.0,38.0,1
26,132.98081920384095,0.0,26.0,0
1,57.43438440783249,0.0,2.0,0
40,318.80139969082734,0.0,38.0,0
47,3.6037478012891144,0.0,49.0,0
12,317.66730711976385,0.0,14.0,0
8,205.80439620590587,0.0,11.0,0
35,119.3968239037263,0.0,39.0,0
21,260.3005651657187,0.0,21.0,0
41,182.79077467055916,0.0,43.0,0
25,179.67911691873834,0.0,23.0,0
11,39.651221850827916,0.0,11.0,0
16,140.2257693403471,0.0,15.0,0
13,86.78316450842519,0.0,15.0,0
13,5.650526014660673,1.0,16.0,0
33,129.63586708156078,0.0,31.0,0
19,32.335966593217705,7.0,37.0,1
10,92.45881358106668,0.0,14.0,0
15,33.305983625914,0.0,13.0,0
30,36.33898520030358,0.0,32.0,0
5,71.64406598946778,0.0,8.0,0
18,359.94572801510407,0.0,17.0,0
36,0.7862914286095579,11.0,59.0,1
3,229.92214900334588,0.0,2.0,0
46,50.84773128956064,0.0,45.0,0
3,331.4261292158793,0.0,5.0,0
19,33.70784160010652,0.0,20.0,0
9,343.82274736544514,0.0,11.0,0
23,219.93349949405206,0.0,25.0,0
34,0.4565076895764886,1.0,39.0,0
25,321.8425912500502,0.0,23.0,0
36,187.81624849209058,15.0,70.0,1
37,94.56110471897443,0.0,40.0,0
20,276.22050390562686,0.0,24.0,0
39,333.5995993992732,0.0,42.0,0
38,174.1286963328458,6.0,52.0,1
20,113.59925079951992,0.0,23.0,0
9,284.0202446165736,0.0,13.0,0
37,245.44277920384368,0.0,40.0,0
45,319.95089415009807,0.0,45.0,0
3,249.30504459402945,0.0,4.0,0
44,87.67020200383307,17.0,76.0,1
19,335.39732991324684,0.0,23.0,0
16,37.74086899415687,0.0,17.0,0
6,96.45939003846523,0.0,4.0,0
3,187.27005878059882,0.0,3.0,0
28,203.6671293855245,0.0,30.0,0
13,5.511811185685955,0.0,17.0,0
2,281.0061812955384,0.0,0.0,0
23,130.17863463314023,0.0,21.0,0
36,146.31067476076961,0.0,34.0,0
15,291.37303599730046,7.0,29.0,1
3,136.54202102191604,0.0,4.0,0
23,17.000955538111736,0.0,23.0,0
33,63.51831736932611,0.0,31.0,0
29,344.12514205974566,7.0,46.0,1
17,25.3459304649051,0.0,15.0,0
18,127.77523234848584,0.0,21.0,0
30,181.14450013848403,0.0,32.0,0
18,177.58109784188161,0.0,18.0,0
48,1.425579484371391,0.0,51.0,0
45,180.41858332469653,0.0,45.0,0
18,138.15808487186732,0.0,17.0,0
21,349.9485607708406,0.0,22.0,0
23,57.29727023777874,2.0,26.0,0
44,127.4955108334182,0.0,47.0,0
11,151.0133346323351,0.0,10.0,0
29,140.64967335634157,0.0,33.0,0
37,239.69909795467052,0.0,38.0,0
30,77.58462871719678,0.0,33.0,0
35,79.58575901303706,0.0,37.0,0
18,262.5159414603071,0.0,20.0,0
47,180.10458672414467,0.0,48.0,0
44,149.45604338063174,14.0,73.0,1
35,60.91309860381065,1.0,40.0,0
29,67.50980024837997,9.0,47.0,1
48,3.798589253724196,7.0,66.0,1
32,32.91345679021533,0.0,35.0,0
17,200.46193008848678,1.0,19.0,0
48,321.07432680302753,0.0,48.0,0
27,103.37931544700068,8.0,43.0,1
46,117.98900132260613,0.0,49.0,0
10,41.61801982014439,0.0,8.0,0
44,139.907140418557,0.0,42.0,0
32,13.399813644958499,0.0,34.0,0
16,330.3362506542841,0.0,14.0,0
5,242.32008532483033,0.0,3.0,0
3,356.6695713815588,0.0,3.0,0
19,317.8163385642577,0.0,19.0,0
47,170.27661373133495,13.0,74.0,1
46,187.08661121413567,0.0,46.0,0
26,68.60737674618979,7.0,43.0,1
14,166.33416342224,0.0,15.0,0
5,325.0900344574122,0.0,9.0,0
46,18.307232508895606,0.0,47.0,0
13,310.8804490793915,0.0,11.0,0
10,122.7412085913395,0.0,10.0,0
38,323.82459543467155,0.0,36.0,0
8,338.7167662829345,0.0,8.0,0
25,241.51135932068613,0.0,23.0,0
15,239.19256317336402,0.0,19.0,0
4,162.99156157514642,0.0,2.0,0
9,300.7944808357347,2.0,11.0,0
49,346.18059303598193,0.0,52.0,0
2,279.0294481220829,0.0,6.0,0
12,223.8972241524153,0.0,14.0,0
42,218.44544249568125,0.0,46.0,0
48,305.8091645701184,8.0,62.0,1
29,194.8333556776674,0.0,28.0,0
44,289.3895590495762,0.0,43.0,0
5,183.19869186272848,0.0,4.0,0
16,22.479938990612688,0.0,19.0,0
44,138.2209232054959,0.0,45.0,0
18,159.99874476173954,0.0,16.0,0
41,50.982208195182196,0.0,45.0,0
34,36.89867850811661,2.0,37.0,0
45,192.7673818765035,0.0,48.0,0
25,30.651709160189572,0.0,26.0,0
4,109.06026044043023,0.0,3.0,0
28,268.05491134670734,0.0,28.0,0
36,347.19558464447306,0.0,38.0,0
19,258.4334089986943,0.0,17.0,0
48,357.34519744303327,0.0,50.0,0
20,251.40166966058496,0.0,22.0,0
9,105.7660094355579,0.0,9.0,0
4,241.93891458193028,0.0,4.0,0
35,252.7764354708854,0.0,35.0,0
5,133.8217144619258,0.0,6.0,0
25,6.376986219380045,0.0,24.0,0
3,253.1519225191753,0.0,7.0,0
38,7.812034299194983,0.0,36.0,0
38,227.2277081016256,0.0,38.0,0
49,58.90193594731983,0.0,52.0,0
34,203.6172699892956,0.0,32.0,0
0,181.408689137016,0.0,4.0,0
23,4.864911230225726,8.0,37.0,1
35,130.63169411823725,14.0,61.0,1
5,216.39282026266898,0.0,5.0,0
40,305.4983586835607,0.0,40.0,0
45,319.9111609811462,0.0,44.0,0
43,174.1859892119604,0.0,47.0,0
30,262.23209542779773,0.0,30.0,0
19,113.92364755204476,8.0,35.0,1
23,123.18710607311668,3.0,27.0,1
24,70.00686690563295,0.0,23.0,0
35,202.30131959756613,0.0,37.0,0
20,113.24309433385149,0.0,20.0,0
29,30.373522717861814,2.0,36.0,0
23,246.60219119874435,5.0,33.0,1
43,254.79115473794334,0.0,45.0,0
41,129.59727076046082,0.0,39.0,0
29,27.620423804168208,0.0,33.0,0
21,153.46717826523334,0.0,20.0,0
27,159.24076489807757,0.0,25.0,0
6,240.72151856324146,0.0,10.0,0
34,113.54990085312605,1.0,37.0,0
27,245.73574072126996,0.0,27.0,0
13,313.7358750326598,5.0,27.0,1
9,85.49497525039195,0.0,12.0,0
15,352.4110402031639,0.0,19.0,0
15,139.0925293692505,0.0,16.0,0
30,96.21312665294224,0.0,30.0,0
41,151.74402570370458,0.0,42.0,0
24,33.983091325389296,0.0,26.0,0
12,45.25412634436164,2.0,16.0,0
5,149.1962569085993,0.0,8.0,0
43,274.480027898076,0.0,43.0,0
8,324.1124062468167,0.0,9.0,0
44,239.33447665785752,1.0,45.0,0
35,37.8790398857411,0.0,36.0,0
42,241.92711438499262,0.0,42.0,0
19,228.7540514530699,5.0,29.0,1
17,290.0750105855993,1.0,23.0,0
42,297.0895199947851,0.0,41.0,0
20,312.5531072804324,3.0,24.0,1
3,149.0873452484754,0.0,2.0,0
49,251.23118232677194,0.0,47.0,0
32,96.57012921203187,0.0,35.0,0
26,359.76106079406156,0.0,26.0,0
6,63.12032689566958,0.0,10.0,0
5,3.6411953979008915,0.0,7.0,0
14,53.571137226543364,6.0,28.0,1
17,279.3140242358856,0.0,18.0,0
31,160.84212354295613,0.0,30.0,0
10,161.10008921175418,0.0,9.0,0
19,343.8082510602007,0.0,21.0,0
23,331.06856689010675,0.0,21.0,0
14,112.03010560944331,6.0,25.0,1
47,75.26092636111181,0.0,45.0,0
6,305.4535955761463,1.0,6.0,0
20,326.16686557597075,0.0,18.0,0
41,194.9748922074553,0.0,39.0,0
25,226.59253600215618,0.0,29.0,0
43,92.48914248922561,0.0,44.0,0
13,288.2889676722689,0.0,14.0,0
36,227.5640742416483,0.0,40.0,0
20,181.26486406727878,0.0,22.0,0
17,21.639080188222497,0.0,18.0,0
4,329.73658650401535,0.0,7.0,0
2,221.56251133838617,0.0,6.0,0
22,69.36879408946847,4.0,29.0,1
25,218.299002113899,2.0,32.0,0
36,243.8868075263904,0.0,40.0,0
23,189.2773212059612,0.0,24.0,0
48,258.5166256641681,0.0,47.0,0
18,209.32342125430472,0.0,17.0,0
24,341.1970495315734,0.0,22.0,0
20,19.33094829575046,0.0,22.0,0
11,38.24845504904178,0.0,9.0,0
40,62.52178930356234,2.0,48.0,0
32,248.46158541755958,0.0,30.0,0
49,232.4145141899311,0.0,52.0,0
3,321.14118967548984,0.0,4.0,0
41,263.8358830382034,0.0,44.0,0
6,183.0079755232532,0.0,7.0,0
21,357.0594452869069,0.0,24.0,0
32,95.7988642209477,0.0,31.0,0
16,299.9489975227634,0.0,17.0,0
23,153.64453398981098,0.0,24.0,0
33,233.5446499952643,0.0,36.0,0
27,261.81664936287626,0.0,27.0,0
42,228.1514713885211,0.0,41.0,0
40,50.58262911909358,0.0,44.0,0
38,159.4623638692558,6.0,49.0,1
21,202.11781605592478,0.0,25.0,0
48,305.6557533042948,5.0,58.0,1
16,159.71246956748604,0.0,19.0,0
33,330.74902972953055,9.0,54.0,1
5,158.53472028907584,0.0,4.0,0
45,197.5607493346842,0.0,48.0,0
5,286.6628458594084,0.0,7.0,0
33,209.9043663919717,0.0,35.0,0
0,345.6785060578169,0.0,4.0,0
9,237.72089898508594,0.0,9.0,0
20,188.17540346433637,0.0,21.0,0
4,8.493108401086511,0.0,6.0,0
1,148.94384312891873,0.0,5.0,0
21,107.72943093365775,0.0,24.0,0
47,269.31804043949614,0.0,47.0,0
1,74.97996305527649,0.0,5.0,0
9,73.87923142586585,0.0,13.0,0
33,68.22685556545564,11.0,57.0,1
15,45.22162073624494,0.0,13.0,0
47,111.96252132151946,0.0,47.0,0
38,318.931961199633,0.0,37.0,0
21,278.97425003014376,0.0,25.0,0
11,264.69043787044563,0.0,13.0,0
23,287.04125003398656,0.0,22.0,0
46,96.9904401586458,0.0,46.0,0
39,319.4790086708956,0.0,41.0,0
37,49.42921505097758,0.0,36.0,0
9,121.08446161760949,0.0,10.0,0
34,211.22932282824345,0.0,38.0,0
48,37.04583180312022,0.0,49.0,0
31,262.84686759951296,0.0,29.0,0
6,139.408577353251,0.0,9.0,0
20,282.386039619024,2.0,24.0,0
19,177.442662810457,1.0,24.0,0
25,65.11482879312109,0.0,28.0,0
3,264.514252087924,0.0,2.0,0
45,90.77182410201968,0.0,43.0,0
21,176.6917084564954,4.0,29.0,1
14,27.19197689648674,3.0,21.0,1
39,222.43199558833322,0.0,42.0,0
20,239.7087958378598,0.0,19.0,0
14,136.32271559020208,1.0,19.0,0
21,343.5922009155866,0.0,23.0,0
27,314.70081173354464,7.0,42.0,1
13,254.85872966639812,0.0,16.0,0
26,256.91474681774736,0.0,28.0,0
40,90.86461737917445,10.0,62.0,1
39,236.45348319184163,0.0,38.0,0
27,71.35425548478707,0.0,26.0,0
25,51.84116061113596,0.0,27.0,0
48,359.80844191292886,4.0,54.0,1
1,224.0553353303427,0.0,4.0,0
24,155.15563415658858,0.0,26.0,0
2,103.73922823822248,0.0,4.0,0
7,217.41135971840185,0.0,6.0,0
43,17.853662959231006,0.0,46.0,0
32,34.085156581726224,0.0,32.0,0
41,11.828411186542684,0.0,42.0,0
34,179.70113997455823,0.0,33.0,0
5,216.21838650738573,0.0,8.0,0
38,22.492714088815507,0.0,41.0,0
22,259.64080829960994,0.0,26.0,0
24,82.94222574524318,0.0,22.0,0
49,246.6725233571518,13.0,76.0,1
42,353.4829704126884,0.0,41.0,0
18,248.7981132193864,0.0,17.0,0
4,317.94949905249905,0.0,4.0,0
10,341.35146242750426,2.0,18.0,0
11,175.23037740683358,4.0,23.0,1
9,252.83699259109446,3.0,13.0,1
7,306.708931280103,0.0,11.0,0
23,128.379208634779,0.0,21.0,0
27,94.10303396174216,0.0,30.0,0
40,340.77548620020195,6.0,55.0,1
35,261.4692601327745,0.0,34.0,0
36,79.08556801529747,0.0,36.0,0
20,161.67002136340082,0.0,19.0,0
7,286.72263703361136,0.0,11.0,0
8,196.94267673063916,0.0,10.0,0
46,233.98275533972006,0.0,49.0,0
14,271.3565527362189,2.0,20.0,0
47,223.92330797123302,0.0,51.0,0
45,194.42855589199047,0.0,45.0,0
39,269.86114237959845,0.0,38.0,0
17,261.92269275559227,0.0,20.0,0
41,226.75406406594442,16.0,73.0,1
19,129.52418881749466,0.0,18.0,0
5,146.09235319209776,0.0,4.0,0
11,349.3578775982751,0.0,13.0,0
1,40.4589356249493,0.0,2.0,0
6,96.66177021102071,3.0,16.0,1
15,177.26463331356086,0.0,13.0,0
2,301.2226870117629,0.0,5.0,0
44,58.92323894270203,0.0,42.0,0
2,99.70366252485955,0.0,2.0,0
26,23.68735840628603,1.0,26.0,0
49,254.15469577829464,20.0,91.0,1
42,85.75539677122181,0.0,43.0,0
39,139.92291024154218,0.0,42.0,0
37,159.73252093068044,0.0,41.0,0
32,320.87301681832406,6.0,43.0,1
27,148.07890451924524,0.0,26.0,0
0,52.28100716948966,0.0,4.0,0
7,188.75337780244357,0.0,9.0,0
36,346.66487807350666,0.0,39.0,0
31,218.76683077829196,0.0,29.0,0
47,354.0193993658061,0.0,51.0,0
42,302.79863121799326,14.0,69.0,1
36,12.947672236828609,0.0,34.0,0
3,237.02385433573505,0.0,5.0,0
29,103.23607592083812,0.0,28.0,0
5,201.46206803210058,0.0,5.0,0
45,100.56426873524157,0.0,46.0,0
18,125.59334997790454,0.0,16.0,0
31,332.3407362315046,4.0,43.0,1
8,74.39154656101391,0.0,11.0,0
11,314.67928248929894,0.0,9.0,0
10,10.964810905378851,2.0,12.0,0
45,32.71555381307341,0.0,43.0,0
15,307.6830148983349,0.0,19.0,0
0,227.00017112731032,0.0,2.0,0
44,269.0050096942381,0.0,46.0,0
20,75.39036149586752,1.0,25.0,0
29,193.35004401243725,0.0,31.0,0
12,265.3989204856697,0.0,16.0,0
33,225.8330893236945,0.0,36.0,0
3,169.8115560808354,0.0,6.0,0
27,345.5221631175773,0.0,29.0,0
37,243.4166400432403,0.0,36.0,0
30,326.79028808684564,0.0,32.0,0
26,262.7173841665252,0.0,25.0,0
4,264.7668702951659,0.0,4.0,0
24,28.80657711276456,0.0,26.0,0
2,129.4072638674197,0.0,2.0,0
32,309.01298641907704,0.0,34.0,0
3,83.73739037355215,0.0,3.0,0
24,41.582111816327824,0.0,25.0,0
19,117.39818038996563,0.0,19.0,0
33,79.35763856134102,0.0,32.0,0
25,333.10375012553584,0.0,23.0,0
4,312.46799112076724,0.0,7.0,0
34,179.88596290184552,0.0,34.0,0
27,22.083794814192487,0.0,25.0,0
28,257.2424445935363,0.0,32.0,0
8,224.42822328105527,0.0,9.0,0
37,349.3996814622585,0.0,38.0,0
49,201.2231664973357,0.0,53.0,0
5,121.10174042504738,0.0,9.0,0
18,186.84780968828008,7.0,36.0,1
43,352.5347849056259,0.0,42.0,0
10,250.690475711891,0.0,14.0,0
1,241.91140965373842,0.0,0.0,0
46,86.64537230131873,14.0,74.0,1
43,267.6969063218224,0.0,45.0,0
43,270.09785860983783,0.0,47.0,0
8,114.22403415932591,0.0,12.0,0
20,174.13697966065675,0.0,21.0,0
23,106.05719985856418,0.0,21.0,0
33,93.13382531674321,0.0,35.0,0
21,9.322585289814654,0.0,22.0,0
2,102.67622807519956,0.0,2.0,0
11,199.42918195617895,0.0,15.0,0
27,0.5764275176503775,0.0,28.0,0
29,101.95887017148027,0.0,28.0,0
25,317.30771963637,0.0,23.0,0
47,213.71349063864992,0.0,45.0,0
20,218.83061666915296,0.0,19.0,0
27,145.21114980948715,0.0,31.0,0
25,243.52997165726796,0.0,29.0,0
32,68.37579584292929,10.0,54.0,1
20,294.748851738309,0.0,19.0,0
34,42.00808317692393,0.0,38.0,0
33,236.16048767511933,0.0,31.0,0
40,122.81375729508589,0.0,44.0,0
46,269.10466940969167,18.0,82.0,1
17,197.9152384557672,0.0,21.0,0
10,162.84709385233785,0.0,12.0,0
22,60.99206475356892,0.0,25.0,0
47,229.25572714236702,0.0,48.0,0
21,350.9171436313487,0.0,24.0,0
16,297.2172329665254,0.0,16.0,0
4,21.602949332044247,0.0,7.0,0
43,135.4425762100288,0.0,47.0,0
10,333.20988330849787,0.0,12.0,0
29,181.0957491205277,0.0,27.0,0
14,238.3602572909445,0.0,12.0,0
26,328.53576441290056,11.0,48.0,1
34,314.56608855115707,0.0,37.0,0
32,180.65533519458396,0.0,34.0,0
19,157.55266895673674,8.0,36.0,1
15,122.28934265265136,0.0,19.0,0
33,258.84699953864083,4.0,44.0,1
1,103.31524780975558,0.0,4.0,0
34,89.95953831512405,0.0,35.0,0
39,128.24996205736085,0.0,38.0,0
27,63.797420476365126,0.0,31.0,0
46,250.24313374047622,0.0,46.0,0
38,221.84663375902042,15.0,72.0,1
5,173.83627228170369,0.0,7.0,0
8,140.51728053415968,3.0,14.0,1
19,327.2625154428233,0.0,20.0,0
0,10.484562596077902,0.0,2.0,0
7,276.8787876626277,0.0,5.0,0
22,324.68744582959994,9.0,38.0,1
2,160.68764859477335,0.0,6.0,0
3,198.24857692943283,0.0,5.0,0
24,340.00692763753364,0.0,24.0,0
46,76.41990550278518,0.0,46.0,0
37,187.24854520248655,0.0,35.0,0
14,170.89960576615664,0.0,12.0,0
20,93.02135323333323,5.0,31.0,1
34,294.69356293431883,0.0,36.0,0
45,323.8562141147649,0.0,45.0,0
13,281.4957287237552,0.0,14.0,0
35,70.32922590549902,6.0,47.0,1
11,31.229508780497362,0.0,9.0,0
16,217.96001470992323,7.0,32.0,1
38,20.554113783558215,0.0,37.0,0
8,242.2173198809103,1.0,12.0,0
34,190.95271931780735,0.0,37.0,0
12,238.6028637877189,0.0,11.0,0
14,212.46147851390785,0.0,18.0,0
17,152.1729250297822,0.0,21.0,0
32,72.31578485048217,0.0,33.0,0
5,110.05276889177588,0.0,4.0,0
26,188.8202067188315,0.0,25.0,0
22,234.67251371313813,0.0,23.0,0
26,280.61388607843026,0.0,28.0,0
33,276.1814586416619,10.0,54.0,1
45,350.1679475739907,0.0,48.0,0
37,102.9029215188274,0.0,35.0,0
13,25.599854956837245,0.0,17.0,0
35,124.43649679506935,0.0,33.0,0
7,267.5860110806676,1.0,13.0,0
34,157.72019437198628,0.0,33.0,0
18,294.403835012191,0.0,19.0,0
29,197.75749146696538,0.0,30.0,0
13,334.7250201469811,6.0,26.0,1
19,341.2308391196648,0.0,22.0,0
48,24.949622166749535,14.0,79.0,1
24,164.30883829647274,0.0,26.0,0
39,219.48806204984447,0.0,39.0,0
23,92.1141146923966,0.0,27.0,0
13,146.54764057643288,0.0,13.0,0
25,243.9653548023714,0.0,25.0,0
37,81.62432168341012,10.0,61.0,1
22,216.71328707080286,0.0,24.0,0
21,251.0812181391502,0.0,22.0,0
47,32.578671994512035,4.0,55.0,1
18,179.11055376988298,0.0,19.0,0
45,94.70881077270867,0.0,44.0,0
2,260.77908815929607,0.0,2.0,0
41,68.23998307329857,0.0,40.0,0
18,321.2056495937183,0.0,20.0,0
8,155.13888114659767,4.0,14.0,1
27,71.28109091071926,5.0,40.0,1
19,157.68784668611858,2.0,27.0,0
44,147.14775461107004,0.0,46.0,0
6,154.4108254177357,0.0,8.0,0
13,210.80206565908088,0.0,15.0,0
8,187.62254096887352,0.0,8.0,0
18,53.919767405124965,3.0,23.0,1
46,23.608466152789074,0.0,49.0,0
13,262.5895615415546,0.0,13.0,0
37,201.49827693419286,11.0,57.0,1
35,129.24027650853495,0.0,39.0,0
39,291.0088160993066,2.0,47.0,0
16,139.7010507339445,0.0,19.0,0
29,286.5474322562187,0.0,33.0,0
8,110.07220590445489,0.0,12.0,0
32,26.22430711627191,0.0,34.0,0
24,335.75028976797444,0.0,25.0,0
13,142.03840654129434,0.0,11.0,0
10,285.36932622577604,1.0,11.0,0
34,100.49188796002962,0.0,32.0,0
40,232.69144036451615,0.0,40.0,0
13,314.3919143727822,6.0,29.0,1
29,14.991848042392917,0.0,30.0,0
40,299.0288752869921,0.0,40.0,0
3,205.6798817898943,0.0,6.0,0
3,218.6898314070849,0.0,5.0,0
27,188.33688029015374,0.0,31.0,0
7,314.81103718211125,0.0,9.0,0
1,15.636008604829485,0.0,0.0,0
40,93.97022095290532,0.0,42.0,0
45,315.27451398929594,0.0,47.0,0
21,270.84445291150416,0.0,24.0,0
40,6.352257664298104,9.0,57.0,1
15,186.1222619554951,0.0,14.0,0
28,190.64616505656295,0.0,28.0,0
48,144.31756864604773,0.0,52.0,0
47,107.06159954231629,0.0,47.0,0
29,245.42094614844316,5.0,38.0,1
11,74.80456729371137,0.0,9.0,0
34,287.6214823458142,0.0,33.0,0
10,289.0933778762898,0.0,10.0,0
45,149.49411752621538,0.0,46.0,0
49,102.07728392747316,0.0,53.0,0
20,102.19614537265676,0.0,22.0,0
20,173.62487663863564,2.0,27.0,0
4,259.04852090976914,0.0,5.0,0
47,129.19272875778915,0.0,48.0,0
19,219.61560436479056,0.0,21.0,0
36,137.69440580973395,0.0,35.0,0
2,109.628348094498,0.0,6.0,0
43,8.949425729685899,0.0,41.0,0
32,1.4090780647406298,0.0,33.0,0
8,81.79476401952161,0.0,6.0,0
8,146.30626324835836,0.0,11.0,0
3,306.45402025034167,0.0,6.0,0
34,287.45432745495316,0.0,37.0,0
